URL,Port,Infoerror,Commonname,Internal Expiration,External Expiration,WAF Type,Issuer,Days,Copytocust,Checked,Supported by,BU,CDB,Lifecycle,Installer,Ticket
"verifyhcp.lexisnexis.com","443","good","verifyhcp.lexisnexisrisk.com","2022-08-11","2022-08-11","On Prem","Trustwave Holdings","70.75","N","2022-06-01 07:23:38 ","healthcareportaldev@risk.lexisnexis.com","HC","https://cdb.rs.lexisnexis.net/ssl/index.php?q=verifyhcp.lexisnexis.com","Prod","ris-gloappinf@risk.lexisnexis.com",""
"www.lexisnexisrisk.eu","443","good","*.squizedge.net","2022-08-12","","","DigiCert Inc","71.75","N","2022-06-01 06:07:48 ","","","https://cdb.rs.lexisnexis.net/ssl/index.php?q=www.lexisnexisrisk.eu","","",""
"alausfw-eth3-01.risk.regn.net","443","good","alausfw","2022-08-12","","","cpscma-remotes..79kgd4","71.75","N","2022-05-30 05:15:32 ","","","https://cdb.rs.lexisnexis.net/ssl/index.php?q=alausfw-eth3-01.risk.regn.net","","",""
"alausfw-eth3-03.risk.regn.net","443","good","alausfw","2022-08-12","","","cpscma-remotes..79kgd4","71.75","N","2022-05-30 05:15:32 ","","","https://cdb.rs.lexisnexis.net/ssl/index.php?q=alausfw-eth3-03.risk.regn.net","","",""
"alausfw-vl2001.rs.lexisnexis.net","443","good","alausfw","2022-08-12","","","cpscma-remotes..79kgd4","71.75","N","2022-05-30 05:15:32 ","","","https://cdb.rs.lexisnexis.net/ssl/index.php?q=alausfw-vl2001.rs.lexisnexis.net","","",""
"alausfw-vl4013.choicepoint.net","443","good","alausfw","2022-08-12","","","cpscma-remotes..79kgd4","71.75","N","2022-05-30 05:15:32 ","","","https://cdb.rs.lexisnexis.net/ssl/index.php?q=alausfw-vl4013.choicepoint.net","","",""
"alausfw-vl500.risk.regn.net","443","good","alausfw","2022-08-12","","","cpscma-remotes..79kgd4","71.75","N","2022-05-30 05:15:33 ","","","https://cdb.rs.lexisnexis.net/ssl/index.php?q=alausfw-vl500.risk.regn.net","","",""
"alausfw-vl501.risk.regn.net","443","good","alausfw","2022-08-12","","","cpscma-remotes..79kgd4","71.75","N","2022-05-30 05:15:33 ","","","https://cdb.rs.lexisnexis.net/ssl/index.php?q=alausfw-vl501.risk.regn.net","","",""
"alausfw-vl512.choicepoint.net","443","good","alausfw","2022-08-12","","","cpscma-remotes..79kgd4","71.75","N","2022-05-30 05:15:33 ","","","https://cdb.rs.lexisnexis.net/ssl/index.php?q=alausfw-vl512.choicepoint.net","","",""
"alausfw-vl599.rs.lexisnexis.net","443","good","alausfw","2022-08-12","","","cpscma-remotes..79kgd4","71.75","N","2022-05-30 05:15:33 ","","","https://cdb.rs.lexisnexis.net/ssl/index.php?q=alausfw-vl599.rs.lexisnexis.net","","",""
"alausfw-vl607.risk.regn.net","443","good 28","alausfw","2022-08-12","","","cpscma-remotes..79kgd4","71.75","N","2022-05-30 05:15:34 ","","","https://cdb.rs.lexisnexis.net/ssl/index.php?q=alausfw-vl607.risk.regn.net","","",""
"alausfw-vlan513.choicepoint.net","443","good","alausfw","2022-08-12","","","cpscma-remotes..79kgd4","71.75","N","2022-05-30 05:15:49 ","","","https://cdb.rs.lexisnexis.net/ssl/index.php?q=alausfw-vlan513.choicepoint.net","","",""
"alausfw-vlan514.rs.lexisnexis.net","443","good","alausfw","2022-08-12","","","cpscma-remotes..79kgd4","71.75","N","2022-05-30 05:15:49 ","","","https://cdb.rs.lexisnexis.net/ssl/index.php?q=alausfw-vlan514.rs.lexisnexis.net","","",""
"alausfw-vlan515.rs.lexisnexis.net","443","good","alausfw","2022-08-12","","","cpscma-remotes..79kgd4","71.75","N","2022-05-30 05:15:49 ","","","https://cdb.rs.lexisnexis.net/ssl/index.php?q=alausfw-vlan515.rs.lexisnexis.net","","",""
"alausfw-vlan516.rs.lexisnexis.net","443","good","alausfw","2022-08-12","","","cpscma-remotes..79kgd4","71.75","N","2022-05-30 05:15:49 ","","","https://cdb.rs.lexisnexis.net/ssl/index.php?q=alausfw-vlan516.rs.lexisnexis.net","","",""
"alausfw-vlan517.rs.lexisnexis.net","443","good","alausfw","2022-08-12","","","cpscma-remotes..79kgd4","71.75","N","2022-05-30 05:15:50 ","","","https://cdb.rs.lexisnexis.net/ssl/index.php?q=alausfw-vlan517.rs.lexisnexis.net","","",""
"alausfw.risk.regn.net","443","good","alausfw","2022-08-12","","","cpscma-remotes..79kgd4","71.75","N","2022-05-30 05:15:50 ","","","https://cdb.rs.lexisnexis.net/ssl/index.php?q=alausfw.risk.regn.net","","",""
"alausfw1-eth3-03.risk.regn.net","443","good","alausfw","2022-08-12","","","cpscma-remotes..79kgd4","71.75","N","2022-05-30 05:15:51 ","","","https://cdb.rs.lexisnexis.net/ssl/index.php?q=alausfw1-eth3-03.risk.regn.net","","",""
"alausfw1-vl4013.choicepoint.net","443","good","alausfw","2022-08-12","","","cpscma-remotes..79kgd4","71.75","N","2022-05-30 05:15:52 ","","","https://cdb.rs.lexisnexis.net/ssl/index.php?q=alausfw1-vl4013.choicepoint.net","","",""
"alausfw1.risk.regn.net","443","good","alausfw","2022-08-12","","","cpscma-remotes..79kgd4","71.75","N","2022-05-30 05:15:54 ","","","https://cdb.rs.lexisnexis.net/ssl/index.php?q=alausfw1.risk.regn.net","","",""
"alausfw2-eth3-03.risk.regn.net","443","good","alausfw","2022-08-12","","","cpscma-remotes..79kgd4","71.75","N","2022-05-30 05:15:56 ","","","https://cdb.rs.lexisnexis.net/ssl/index.php?q=alausfw2-eth3-03.risk.regn.net","","",""
"alausfw2-vl4013.choicepoint.net","443","good","alausfw","2022-08-12","","","cpscma-remotes..79kgd4","71.75","N","2022-05-30 05:15:56 ","","","https://cdb.rs.lexisnexis.net/ssl/index.php?q=alausfw2-vl4013.choicepoint.net","","",""
"alausfw2-vl501.risk.regn.net","443","good","alausfw","2022-08-12","","","cpscma-remotes..79kgd4","71.75","N","2022-05-30 05:15:57 ","","","https://cdb.rs.lexisnexis.net/ssl/index.php?q=alausfw2-vl501.risk.regn.net","","",""
"alausfw2-vl512.choicepoint.net","443","good","alausfw","2022-08-12","","","cpscma-remotes..79kgd4","71.75","N","2022-05-30 05:15:57 ","","","https://cdb.rs.lexisnexis.net/ssl/index.php?q=alausfw2-vl512.choicepoint.net","","",""
"alausfw2-vlan513.choicepoint.net","443","good","alausfw","2022-08-12","","","cpscma-remotes..79kgd4","71.75","N","2022-05-30 05:15:58 ","","","https://cdb.rs.lexisnexis.net/ssl/index.php?q=alausfw2-vlan513.choicepoint.net","","",""
"alausfw2-vlan514.rs.lexisnexis.net","443","good","alausfw","2022-08-12","","","cpscma-remotes..79kgd4","71.75","N","2022-05-30 05:15:58 ","","","https://cdb.rs.lexisnexis.net/ssl/index.php?q=alausfw2-vlan514.rs.lexisnexis.net","","",""
"alausfw2-vlan517.rs.lexisnexis.net","443","good","alausfw","2022-08-12","","","cpscma-remotes..79kgd4","71.75","N","2022-05-30 05:15:59 ","","","https://cdb.rs.lexisnexis.net/ssl/index.php?q=alausfw2-vlan517.rs.lexisnexis.net","","",""
"alausfw2.risk.regn.net","443","good","alausfw","2022-08-12","","","cpscma-remotes..79kgd4","71.75","N","2022-05-30 05:15:59 ","","","https://cdb.rs.lexisnexis.net/ssl/index.php?q=alausfw2.risk.regn.net","","",""
"alausfw2_eth1-02.921.risk.regn.net","443","good","alausfw","2022-08-12","","","cpscma-remotes..79kgd4","71.75","N","2022-05-30 05:15:55 ","","","https://cdb.rs.lexisnexis.net/ssl/index.php?q=alausfw2_eth1-02.921.risk.regn.net","","",""
"uifw-clientvpn-biz.choicepoint.net","443","good","alausfw","2022-08-12","","","cpscma-remotes..79kgd4","71.75","N","2022-05-30 21:03:04 ","","","https://cdb.rs.lexisnexis.net/ssl/index.php?q=uifw-clientvpn-biz.choicepoint.net","","",""
"uifw-eth2.502.choicepoint.net","443","good","alausfw","2022-08-12","","","cpscma-remotes..79kgd4","71.75","N","2022-05-30 21:03:04 ","","","https://cdb.rs.lexisnexis.net/ssl/index.php?q=uifw-eth2.502.choicepoint.net","","",""
"uifw-eth2.503.choicepoint.net","443","good","alausfw","2022-08-12","","","cpscma-remotes..79kgd4","71.75","N","2022-05-30 21:03:05 ","","","https://cdb.rs.lexisnexis.net/ssl/index.php?q=uifw-eth2.503.choicepoint.net","","",""
"uifw-eth2.504.choicepoint.net","443","good","alausfw","2022-08-12","","","cpscma-remotes..79kgd4","71.75","N","2022-05-30 21:03:05 ","","","https://cdb.rs.lexisnexis.net/ssl/index.php?q=uifw-eth2.504.choicepoint.net","","",""
"uifw-eth2.505.choicepoint.net","443","good","alausfw","2022-08-12","","","cpscma-remotes..79kgd4","71.75","N","2022-05-30 21:03:05 ","","","https://cdb.rs.lexisnexis.net/ssl/index.php?q=uifw-eth2.505.choicepoint.net","","",""
"uifw-eth2.506.choicepoint.net","443","good","alausfw","2022-08-12","","","cpscma-remotes..79kgd4","71.75","N","2022-05-30 21:03:05 ","","","https://cdb.rs.lexisnexis.net/ssl/index.php?q=uifw-eth2.506.choicepoint.net","","",""
"uifw-eth2.507.choicepoint.net","443","good","alausfw","2022-08-12","","","cpscma-remotes..79kgd4","71.75","N","2022-05-30 21:03:06 ","","","https://cdb.rs.lexisnexis.net/ssl/index.php?q=uifw-eth2.507.choicepoint.net","","",""
"uifw-eth2.508.choicepoint.net","443","good","alausfw","2022-08-12","","","cpscma-remotes..79kgd4","71.75","N","2022-05-30 21:03:06 ","","","https://cdb.rs.lexisnexis.net/ssl/index.php?q=uifw-eth2.508.choicepoint.net","","",""
"uifw-eth2.509.choicepoint.net","443","good","alausfw","2022-08-12","","","cpscma-remotes..79kgd4","71.75","N","2022-05-30 21:03:06 ","","","https://cdb.rs.lexisnexis.net/ssl/index.php?q=uifw-eth2.509.choicepoint.net","","",""
"uifw-eth4.601.choicepoint.net","443","good 28","alausfw","2022-08-12","","","cpscma-remotes..79kgd4","71.75","N","2022-05-30 21:03:06 ","","","https://cdb.rs.lexisnexis.net/ssl/index.php?q=uifw-eth4.601.choicepoint.net","","",""
"uifw-eth4.602.choicepoint.net","443","good 28","alausfw","2022-08-12","","","cpscma-remotes..79kgd4","71.75","N","2022-05-30 21:03:21 ","","","https://cdb.rs.lexisnexis.net/ssl/index.php?q=uifw-eth4.602.choicepoint.net","","",""
"uifw-eth4.603.choicepoint.net","443","good 28","alausfw","2022-08-12","","","cpscma-remotes..79kgd4","71.75","N","2022-05-30 21:03:36 ","","","https://cdb.rs.lexisnexis.net/ssl/index.php?q=uifw-eth4.603.choicepoint.net","","",""
"uifw-vl511.choicepoint.net","443","good","alausfw","2022-08-12","","","cpscma-remotes..79kgd4","71.75","N","2022-05-30 21:03:52 ","","","https://cdb.rs.lexisnexis.net/ssl/index.php?q=uifw-vl511.choicepoint.net","","",""
"uifw-vl999.choicepoint.net","443","good","alausfw","2022-08-12","","","cpscma-remotes..79kgd4","71.75","N","2022-05-30 21:03:52 ","","","https://cdb.rs.lexisnexis.net/ssl/index.php?q=uifw-vl999.choicepoint.net","","",""
"uifw-vlan500.choicepoint.net","443","good","alausfw","2022-08-12","","","cpscma-remotes..79kgd4","71.75","N","2022-05-30 21:03:52 ","","","https://cdb.rs.lexisnexis.net/ssl/index.php?q=uifw-vlan500.choicepoint.net","","",""
"uifw-vlan501.choicepoint.net","443","good","alausfw","2022-08-12","","","cpscma-remotes..79kgd4","71.75","N","2022-05-30 21:03:52 ","","","https://cdb.rs.lexisnexis.net/ssl/index.php?q=uifw-vlan501.choicepoint.net","","",""
"uifw-vlan510.choicepoint.net","443","good","alausfw","2022-08-12","","","cpscma-remotes..79kgd4","71.75","N","2022-05-30 21:03:53 ","","","https://cdb.rs.lexisnexis.net/ssl/index.php?q=uifw-vlan510.choicepoint.net","","",""
"uifw-vlan600.choicepoint.net","443","good 28","alausfw","2022-08-12","","","cpscma-remotes..79kgd4","71.75","N","2022-05-30 21:03:53 ","","","https://cdb.rs.lexisnexis.net/ssl/index.php?q=uifw-vlan600.choicepoint.net","","",""
"uifw-vlan604.choicepoint.net","443","good 28","alausfw","2022-08-12","","","cpscma-remotes..79kgd4","71.75","N","2022-05-30 21:04:08 ","","","https://cdb.rs.lexisnexis.net/ssl/index.php?q=uifw-vlan604.choicepoint.net","","",""
"uifw-vlan606.choicepoint.net","443","good 28","alausfw","2022-08-12","","","cpscma-remotes..79kgd4","71.75","N","2022-05-30 21:04:23 ","","","https://cdb.rs.lexisnexis.net/ssl/index.php?q=uifw-vlan606.choicepoint.net","","",""
"uifw-vpn-lan-mgmt-gw.choicepoint.net","443","good","alausfw","2022-08-12","","","cpscma-remotes..79kgd4","71.75","N","2022-05-30 21:04:38 ","","","https://cdb.rs.lexisnexis.net/ssl/index.php?q=uifw-vpn-lan-mgmt-gw.choicepoint.net","","",""
"uifw-vpn.choicepoint.net","443","good","alausfw","2022-08-12","","","cpscma-remotes..79kgd4","71.75","N","2022-05-30 21:04:38 ","","","https://cdb.rs.lexisnexis.net/ssl/index.php?q=uifw-vpn.choicepoint.net","","",""
"uifw2-clientvpn-biz.choicepoint.net","443","good","alausfw","2022-08-12","","","cpscma-remotes..79kgd4","71.75","N","2022-05-30 21:04:45 ","","","https://cdb.rs.lexisnexis.net/ssl/index.php?q=uifw2-clientvpn-biz.choicepoint.net","","",""
"uifw2-eth2.504.choicepoint.net","443","good","alausfw","2022-08-12","","","cpscma-remotes..79kgd4","71.75","N","2022-05-30 21:04:49 ","","","https://cdb.rs.lexisnexis.net/ssl/index.php?q=uifw2-eth2.504.choicepoint.net","","",""
"uifw2-eth2.505.choicepoint.net","443","good","alausfw","2022-08-12","","","cpscma-remotes..79kgd4","71.75","N","2022-05-30 21:04:49 ","","","https://cdb.rs.lexisnexis.net/ssl/index.php?q=uifw2-eth2.505.choicepoint.net","","",""
"uifw2-vl2001.rs.lexisnexis.net","443","good","alausfw","2022-08-12","","","cpscma-remotes..79kgd4","71.75","N","2022-05-30 21:04:57 ","","","https://cdb.rs.lexisnexis.net/ssl/index.php?q=uifw2-vl2001.rs.lexisnexis.net","","",""
"uifw2-vl511.choicepoint.net","443","good","alausfw","2022-08-12","","","cpscma-remotes..79kgd4","71.75","N","2022-05-30 21:05:00 ","","","https://cdb.rs.lexisnexis.net/ssl/index.php?q=uifw2-vl511.choicepoint.net","","",""
"uifw2-vl999.choicepoint.net","443","good","alausfw","2022-08-12","","","cpscma-remotes..79kgd4","71.75","N","2022-05-30 21:05:01 ","","","https://cdb.rs.lexisnexis.net/ssl/index.php?q=uifw2-vl999.choicepoint.net","","",""
"uifw2-vlan501.choicepoint.net","443","good","alausfw","2022-08-12","","","cpscma-remotes..79kgd4","71.75","N","2022-05-30 21:05:01 ","","","https://cdb.rs.lexisnexis.net/ssl/index.php?q=uifw2-vlan501.choicepoint.net","","",""
"uifw2-vlan510.choicepoint.net","443","good","alausfw","2022-08-12","","","cpscma-remotes..79kgd4","71.75","N","2022-05-30 21:05:01 ","","","https://cdb.rs.lexisnexis.net/ssl/index.php?q=uifw2-vlan510.choicepoint.net","","",""
"alafg-wireless-port24-vlan4006.risk.regn.net","443","good","alausfw","2022-08-12","","","cpscma-remotes..79kgd4","71.75","N","2022-03-19 21:21:22 OLD, probably not a valid cert","","","https://cdb.rs.lexisnexis.net/ssl/index.php?q=alafg-wireless-port24-vlan4006.risk.regn.net","","",""
"alausfw2-eth3-01.risk.regn.net","443","good","alausfw","2022-08-12","","","cpscma-remotes..79kgd4","71.75","N","2022-05-30 05:15:56 ","","","https://cdb.rs.lexisnexis.net/ssl/index.php?q=alausfw2-eth3-01.risk.regn.net","","",""
"alausfw2-vl500.risk.regn.net","443","good","alausfw","2022-08-12","","","cpscma-remotes..79kgd4","71.75","N","2022-05-30 05:15:56 ","","","https://cdb.rs.lexisnexis.net/ssl/index.php?q=alausfw2-vl500.risk.regn.net","","",""
"alausfw2-vl599.rs.lexisnexis.net","443","good","alausfw","2022-08-12","","","cpscma-remotes..79kgd4","71.75","N","2022-05-30 05:15:57 ","","","https://cdb.rs.lexisnexis.net/ssl/index.php?q=alausfw2-vl599.rs.lexisnexis.net","","",""
"alausfw2-vlan515.rs.lexisnexis.net","443","good","alausfw","2022-08-12","","","cpscma-remotes..79kgd4","71.75","N","2022-05-30 05:15:58 ","","","https://cdb.rs.lexisnexis.net/ssl/index.php?q=alausfw2-vlan515.rs.lexisnexis.net","","",""
"alausfw2-vlan516.rs.lexisnexis.net","443","good","alausfw","2022-08-12","","","cpscma-remotes..79kgd4","71.75","N","2022-05-30 05:15:58 ","","","https://cdb.rs.lexisnexis.net/ssl/index.php?q=alausfw2-vlan516.rs.lexisnexis.net","","",""
"uifw2-eth2.502.choicepoint.net","443","good","alausfw","2022-08-12","","","cpscma-remotes..79kgd4","71.75","N","2022-05-30 21:04:48 ","","","https://cdb.rs.lexisnexis.net/ssl/index.php?q=uifw2-eth2.502.choicepoint.net","","",""
"uifw2-eth2.503.choicepoint.net","443","good","alausfw","2022-08-12","","","cpscma-remotes..79kgd4","71.75","N","2022-05-30 21:04:49 ","","","https://cdb.rs.lexisnexis.net/ssl/index.php?q=uifw2-eth2.503.choicepoint.net","","",""
"uifw2-eth2.506.choicepoint.net","443","good","alausfw","2022-08-12","","","cpscma-remotes..79kgd4","71.75","N","2022-05-30 21:04:50 ","","","https://cdb.rs.lexisnexis.net/ssl/index.php?q=uifw2-eth2.506.choicepoint.net","","",""
"uifw2-eth2.507.choicepoint.net","443","good","alausfw","2022-08-12","","","cpscma-remotes..79kgd4","71.75","N","2022-05-30 21:04:53 ","","","https://cdb.rs.lexisnexis.net/ssl/index.php?q=uifw2-eth2.507.choicepoint.net","","",""
"uifw2-eth2.508.choicepoint.net","443","good","alausfw","2022-08-12","","","cpscma-remotes..79kgd4","71.75","N","2022-05-30 21:04:56 ","","","https://cdb.rs.lexisnexis.net/ssl/index.php?q=uifw2-eth2.508.choicepoint.net","","",""
"uifw2-eth2.509.choicepoint.net","443","good","alausfw","2022-08-12","","","cpscma-remotes..79kgd4","71.75","N","2022-05-30 21:04:56 ","","","https://cdb.rs.lexisnexis.net/ssl/index.php?q=uifw2-eth2.509.choicepoint.net","","",""
"uifw2-vlan500.choicepoint.net","443","good","alausfw","2022-08-12","","","cpscma-remotes..79kgd4","71.75","N","2022-05-30 21:05:01 ","","","https://cdb.rs.lexisnexis.net/ssl/index.php?q=uifw2-vlan500.choicepoint.net","","",""
"uifw2-vpn.choicepoint.net","443","good","alausfw","2022-08-12","","","cpscma-remotes..79kgd4","71.75","N","2022-05-30 21:05:02 ","","","https://cdb.rs.lexisnexis.net/ssl/index.php?q=uifw2-vpn.choicepoint.net","","",""
"ar.insurancesolutions.lexisnexis.com","443","good","ar.insurancesolutions.lexisnexis.com","2022-08-12","","","Trustwave Holdings","71.75","N","2022-05-31 22:50:54 ","MRKPRTL.Dev@lexisnexisrisk.com","INS","https://cdb.rs.lexisnexis.net/ssl/index.php?q=ar.insurancesolutions.lexisnexis.com","Prod","RIS-GLOAppInf@risk.lexisnexis.com",""
"ar-dr.insurancesolutions.lexisnexis.com","443","good","ar.insurancesolutions.lexisnexis.com","2022-08-12","","","Trustwave Holdings","71.75","N","2022-05-31 22:50:53 ","MRKPRTL.Dev@lexisnexisrisk.com","INS","https://cdb.rs.lexisnexis.net/ssl/index.php?q=ar-dr.insurancesolutions.lexisnexis.com","Prod","RIS-GLOAppInf@risk.lexisnexis.com",""
"ar-dr.insurancesolutions.lexisnexisrisk.com","443","good","ar.insurancesolutions.lexisnexis.com","2022-08-12","","","Trustwave Holdings","71.75","N","2022-03-26 22:49:49 OLD, probably not a valid cert","MRKPRTL.Dev@lexisnexisrisk.com","INS","https://cdb.rs.lexisnexis.net/ssl/index.php?q=ar-dr.insurancesolutions.lexisnexisrisk.com","Prod","RIS-GLOAppInf@risk.lexisnexis.com",""
"ar.insurancesolutions.lexisnexisrisk.com","443","good","ar.insurancesolutions.lexisnexis.com","2022-08-12","","","Trustwave Holdings","71.75","N","2022-03-26 22:49:50 OLD, probably not a valid cert","MRKPRTL.Dev@lexisnexisrisk.com","INS","https://cdb.rs.lexisnexis.net/ssl/index.php?q=ar.insurancesolutions.lexisnexisrisk.com","Prod","RIS-GLOAppInf@risk.lexisnexis.com",""
"bct-sec-sys-gw-hsrp.choicepoint.net","443","good","br-userfw","2022-08-12","","","cpscma-boca..ogg949","71.75","N","2022-05-30 06:57:22 ","","","https://cdb.rs.lexisnexis.net/ssl/index.php?q=bct-sec-sys-gw-hsrp.choicepoint.net","","",""
"br-usercorer_vlan891_hsrp.rs.lexisnexis.net","443","good","br-userfw","2022-08-12","","","cpscma-boca..ogg949","71.75","N","2022-05-30 10:02:22 ","","","https://cdb.rs.lexisnexis.net/ssl/index.php?q=br-usercorer_vlan891_hsrp.rs.lexisnexis.net","","",""
"br-userfw-vrrp-e1-03-vlan2002.risk.regn.net","443","good","br-userfw","2022-08-12","","","cpscma-boca..ogg949","71.75","N","2022-05-30 10:02:23 ","","","https://cdb.rs.lexisnexis.net/ssl/index.php?q=br-userfw-vrrp-e1-03-vlan2002.risk.regn.net","","",""
"br-userfw.risk.regn.net","443","good","br-userfw","2022-08-12","","","cpscma-boca..ogg949","71.75","N","2022-05-30 10:02:23 ","","","https://cdb.rs.lexisnexis.net/ssl/index.php?q=br-userfw.risk.regn.net","","",""
"br-userfw01.risk.regn.net","443","good","br-userfw","2022-08-12","","","cpscma-boca..ogg949","71.75","N","2022-05-30 10:02:24 ","","","https://cdb.rs.lexisnexis.net/ssl/index.php?q=br-userfw01.risk.regn.net","","",""
"br-userfw02.risk.regn.net","443","good","br-userfw","2022-08-12","","","cpscma-boca..ogg949","71.75","N","2022-05-30 10:03:00 ","","","https://cdb.rs.lexisnexis.net/ssl/index.php?q=br-userfw02.risk.regn.net","","",""
